frame,bass,low_mid,mid,high_mid,high,beat,energy
5050,0.139936,0.096775,0.01839,0.007381,0.00178,0.0,0.146336
5051,0.035959,0.102751,0.024569,0.008261,0.005986,0.0,0.043682
5052,0.068698,0.129484,0.021287,0.007348,0.007427,0.0,0.078115
5053,0.050676,0.067774,0.034696,0.008909,0.000382,0.0,0.055821
5054,0.047091,0.066873,0.030802,0.015524,0.076643,0.0,0.052159
5055,0.063263,0.121191,0.024259,0.009673,0.043425,0.0,0.07215
5056,0.065687,0.118615,0.018893,0.004579,0.001564,0.0,0.074279
5057,0.055187,0.083146,0.023517,0.026406,0.035854,0.0,0.061323
5058,0.086595,0.201268,0.044286,0.028629,0.027875,0.0,0.101569
5059,0.062071,0.219649,0.036353,0.003764,0.000658,0.0,0.078447
5060,0.079208,0.171056,0.027693,0.012956,0.105697,0.0,0.091742
5061,0.056761,0.197292,0.017809,0.006198,0.05481,0.0,0.071269
5062,0.062814,0.111432,0.021162,0.003019,0.002425,0.0,0.070922
5063,0.051949,0.128261,0.024934,0.010325,0.008629,0.0,0.061457
5064,0.087287,0.126956,0.021729,0.005411,0.005399,0.0,0.096376
5065,0.044811,0.103736,0.014963,0.004301,0.000359,0.0,0.052401
5066,0.053333,0.104626,0.079407,0.13713,0.067583,0.0,0.062036
5067,0.056328,0.133666,0.032952,0.151444,0.120138,0.0,0.066568
5068,0.048443,0.071906,0.015771,0.021767,0.003746,0.0,0.053679
5069,0.052975,0.10694,0.025819,0.014935,0.01225,0.0,0.060909
5070,0.060513,0.145606,0.017319,0.008956,0.023433,0.0,0.071142
5071,0.051285,0.083287,0.013322,0.003508,0.000609,0.0,0.05728
5072,0.046987,0.102509,0.014752,0.016607,0.050288,0.0,0.054491
5073,0.051295,0.077522,0.031738,0.049327,0.035918,0.0,0.057194
5074,0.07468,0.103665,0.011815,0.010209,0.000704,0.0,0.082005
5075,0.067984,0.069539,0.011164,0.010001,0.004471,0.0,0.072811
5076,0.195571,0.240688,0.009238,0.003612,0.009801,1.0,0.212129
5077,0.093079,0.16495,0.005721,0.001987,0.000236,0.0,0.104729
5078,0.064028,0.18505,0.021844,0.035317,0.117516,0.0,0.077679
5079,0.309587,0.078632,0.020157,0.009063,0.066977,1.0,0.313376
5080,0.08046,0.115579,0.004798,0.003988,0.002084,0.0,0.088522
5081,0.095464,0.107314,0.007406,0.003404,0.001602,0.0,0.102831
5082,0.097138,0.164445,0.010765,0.003244,0.009788,0.0,0.10879
5083,0.028736,0.136377,0.013227,0.001984,0.000461,0.0,0.038851
5084,0.044002,0.062684,0.014848,0.003218,0.016016,0.0,0.048541
5085,0.070518,0.140639,0.011884,0.005437,0.025657,0.0,0.080622
5086,0.056237,0.115624,0.005497,0.00277,0.001056,0.0,0.064494
5087,0.049272,0.120726,0.010508,0.007922,0.005809,0.0,0.058039
5088,0.055857,0.12587,0.025775,0.008825,0.009583,0.0,0.065167
5089,0.052913,0.10055,0.013109,0.003225,0.000474,0.0,0.060178
5090,0.054228,0.090509,0.03674,0.088928,0.065178,0.0,0.06121
5091,0.056111,0.028437,0.027291,0.148446,0.112536,0.0,0.058438
5092,0.055484,0.04626,0.010902,0.016264,0.003683,0.0,0.058681
5093,0.049341,0.041196,0.008565,0.006853,0.001605,0.0,0.05216
5094,0.090131,0.132366,0.009695,0.003386,0.009597,0.0,0.099435
5095,0.071351,0.062757,0.00521,0.001893,0.000364,0.0,0.075552
5096,0.066126,0.074328,0.028964,0.029615,0.053311,0.0,0.071603
5097,0.450741,0.118309,0.013416,0.015796,0.071709,1.0,0.456329
5098,0.045799,0.069689,0.006475,0.002756,0.001781,0.0,0.05073
5099,0.155134,0.053954,0.003044,0.00449,0.00736,0.0,0.158018
5100,0.071508,0.046847,0.006035,0.004374,0.007081,0.0,0.07454
5101,0.030462,0.043335,0.003548,0.002632,0.00026,0.0,0.033508
5102,0.07334,0.116641,0.015277,0.012208,0.048167,0.0,0.081695
5103,0.053864,0.211504,0.037685,0.05572,0.074787,0.0,0.06981
5104,0.052085,0.170681,0.043395,0.067122,0.003071,0.0,0.065099
5105,0.054392,0.132562,0.055046,0.10708,0.039837,0.0,0.064782
5106,0.095585,0.154598,0.051811,0.072549,0.03225,0.0,0.107196
5107,0.069186,0.112869,0.055052,0.075,0.003851,0.0,0.077938
5108,0.052914,0.088205,0.048183,0.064026,0.063026,0.0,0.059846
5109,0.094006,0.085363,0.048749,0.05749,0.066928,0.0,0.10041
5110,0.050817,0.09536,0.04205,0.079543,0.006361,0.0,0.058238
5111,0.062509,0.126671,0.0369,0.095233,0.014935,0.0,0.07213
5112,0.253351,0.053678,0.035174,0.051979,0.021895,1.0,0.255987
5113,0.039832,0.09406,0.040952,0.055896,0.004254,0.0,0.047184
5114,0.052153,0.063451,0.07175,0.172495,0.057566,0.0,0.057759
5115,0.042971,0.106522,0.053666,0.192249,0.132271,0.0,0.051645
5116,0.048449,0.111043,0.045478,0.080749,0.006835,0.0,0.057104
5117,0.048642,0.152308,0.039045,0.069849,0.01646,0.0,0.060261
5118,0.070022,0.207497,0.049245,0.043002,0.028375,0.0,0.085678
5119,0.054463,0.126221,0.036773,0.044488,0.001835,0.0,0.064021
5120,0.061359,0.109604,0.042481,0.051495,0.040245,0.0,0.069719
5121,0.055969,0.106113,0.041261,0.029935,0.050704,0.0,0.064056
5122,0.047599,0.171479,0.028482,0.048937,0.00214,0.0,0.060472
5123,0.057237,0.200145,0.028767,0.052711,0.010433,0.0,0.072182
5124,0.05702,0.073944,0.035472,0.046009,0.010968,0.0,0.062652
5125,0.04153,0.066813,0.03842,0.054913,0.003552,0.0,0.046805
5126,0.038969,0.05658,0.065087,0.109381,0.148687,0.0,0.043968
5127,0.445932,0.261412,0.079323,0.056926,0.069721,1.0,0.463174
5128,0.175412,0.085126,0.062461,0.060046,0.011365,0.0,0.181365
5129,0.035101,0.105271,0.062936,0.098807,0.007048,0.0,0.043697
5130,0.0684,0.0936,0.07714,0.106555,0.015703,0.0,0.07608
5131,0.055561,0.046085,0.082952,0.090376,0.006253,0.0,0.059853
5132,0.028625,0.048306,0.084827,0.119549,0.040373,0.0,0.033366
5133,0.060501,0.084117,0.139844,0.162201,0.058791,0.0,0.068487
5134,0.042896,0.101,0.104306,0.104984,0.007396,0.0,0.051687
5135,0.050157,0.064465,0.132739,0.090859,0.014523,0.0,0.056534
5136,0.121305,0.091211,0.070297,0.090204,0.020137,0.0,0.128283
5137,0.082009,0.070742,0.071959,0.101648,0.007166,0.0,0.087805
5138,0.060848,0.142078,0.121778,0.168178,0.143145,0.0,0.072916
5139,0.057431,0.166759,0.113142,0.218465,0.13773,0.0,0.071333
5140,0.043417,0.116057,0.061881,0.105303,0.020331,0.0,0.05275
5141,0.054343,0.075253,0.074421,0.076396,0.013203,0.0,0.060675
5142,0.069203,0.111044,0.047713,0.068373,0.016403,0.0,0.077709
5143,0.072568,0.060357,0.038005,0.027031,0.00153,0.0,0.077071
5144,0.068684,0.115848,0.058418,0.069991,0.068924,0.0,0.077703
5145,0.307123,0.091163,0.040896,0.041506,0.057644,1.0,0.312201
5146,0.214682,0.079152,0.028947,0.024483,0.00221,0.0,0.219374
5147,0.049529,0.083431,0.02598,0.028455,0.009238,0.0,0.055765
5148,0.093564,0.083897,0.034965,0.022056,0.009602,0.0,0.09961
5149,0.07541,0.091677,0.048593,0.01951,0.00148,0.0,0.082353
5150,0.03642,0.083859,0.031041,0.014751,0.065544,0.0,0.042835
5151,0.082882,0.100795,0.029265,0.027536,0.078418,0.0,0.090204
5152,0.050525,0.049782,0.030207,0.021024,0.002957,0.0,0.054293
5153,0.060339,0.098245,0.040065,0.050311,0.034233,0.0,0.067826
5154,0.068375,0.174874,0.061869,0.067751,0.045494,0.0,0.081831
5155,0.053463,0.136489,0.065865,0.012675,0.000594,0.0,0.064131
5156,0.063309,0.094534,0.041574,0.023198,0.066041,0.0,0.070472
5157,0.063975,0.059951,0.013567,0.01853,0.081709,0.0,0.068172
5158,0.048207,0.054457,0.024517,0.009687,0.001559,0.0,0.052242
5159,0.053457,0.101203,0.049907,0.027515,0.008002,0.0,0.061308
5160,0.160228,0.151515,0.022732,0.019269,0.004508,1.0,0.170627
5161,0.080345,0.100401,0.007663,0.016568,0.000445,0.0,0.087339
5162,0.056649,0.090509,0.080405,0.14533,0.087923,0.0,0.064306
5163,0.052674,0.147944,0.052473,0.213218,0.109819,0.0,0.064377
5164,0.055055,0.078041,0.014974,0.039501,0.004122,0.0,0.060717
5165,0.066916,0.11704,0.007775,0.017301,0.012046,0.0,0.075254
5166,0.074986,0.118721,0.011974,0.018596,0.025207,0.0,0.083448
5167,0.068281,0.092688,0.008688,0.01553,0.000727,0.0,0.074805
5168,0.064621,0.067691,0.014588,0.049925,0.037436,0.0,0.069455
5169,0.062835,0.071565,0.037335,0.054382,0.041011,0.0,0.068288
5170,0.057573,0.073381,0.029781,0.019917,0.001527,0.0,0.063036
5171,0.070623,0.071857,0.009988,0.022993,0.004623,0.0,0.07561
5172,0.083353,0.163381,0.013889,0.02612,0.010095,0.0,0.095114
5173,0.058134,0.105652,0.007246,0.027431,0.000831,0.0,0.065702
5174,0.060753,0.165818,0.025871,0.061586,0.086401,0.0,0.073097
5175,0.288086,0.185303,0.011488,0.049705,0.07161,1.0,0.299932
5176,0.194211,0.11905,0.005475,0.017928,0.001891,0.0,0.201698
5177,0.086165,0.127383,0.009451,0.016093,0.00252,0.0,0.095147
5178,0.056058,0.146183,0.007902,0.022956,0.008009,0.0,0.06666
5179,0.124199,0.112001,0.010994,0.02858,0.00104,0.0,0.131789
5180,0.030672,0.130262,0.017214,0.025448,0.026771,0.0,0.040414
5181,0.059023,0.126366,0.01806,0.029822,0.049666,0.0,0.06828
5182,0.057696,0.098991,0.023481,0.040085,0.001445,0.0,0.065013
5183,0.075627,0.092629,0.020852,0.04595,0.013122,0.0,0.08231
5184,0.071172,0.147628,0.014352,0.048878,0.014097,0.0,0.081899
5185,0.08078,0.109557,0.022366,0.043219,0.002814,0.0,0.088699
5186,0.055205,0.16901,0.047133,0.103886,0.05078,0.0,0.068189
5187,0.057779,0.126427,0.042714,0.195718,0.137927,0.0,0.06768
5188,0.050616,0.107268,0.020379,0.059504,0.005478,0.0,0.058596
5189,0.050539,0.076541,0.014717,0.053443,0.00503,0.0,0.056145
5190,0.060425,0.085189,0.020517,0.091726,0.018472,0.0,0.066746
5191,0.060189,0.10181,0.027609,0.086987,0.003724,0.0,0.067836
5192,0.044913,0.133446,0.043121,0.154868,0.074097,0.0,0.055365
5193,0.377008,0.138263,0.054744,0.09107,0.066397,1.0,0.385335
5194,0.160478,0.099095,0.037051,0.135377,0.012573,0.0,0.167372
5195,0.164906,0.132969,0.053975,0.128286,0.015713,0.0,0.174506
5196,0.029226,0.11466,0.0775,0.171041,0.031909,0.0,0.038891
5197,0.131877,0.084323,0.097875,0.251284,0.030505,0.0,0.13892
5198,0.046558,0.123058,0.088339,0.222807,0.097257,0.0,0.056958
5199,0.052675,0.098214,0.077446,0.116767,0.093537,0.0,0.060845
5200,0.050637,0.089609,0.077552,0.157729,0.018109,0.0,0.058251
5201,0.039737,0.126752,0.089702,0.280891,0.056431,0.0,0.050582
5202,0.054623,0.17075,0.078727,0.225773,0.057347,0.0,0.068383
5203,0.041103,0.13943,0.077283,0.217014,0.021497,0.0,0.052598
5204,0.055283,0.103149,0.156321,0.218481,0.079374,0.0,0.065049
5205,0.096531,0.121943,0.094945,0.17253,0.066735,0.0,0.106467
5206,0.056675,0.07678,0.077496,0.254704,0.02389,0.0,0.063458
5207,0.06571,0.062966,0.101034,0.293087,0.037073,0.0,0.071783
5208,0.095965,0.129038,0.089813,0.268945,0.027629,0.0,0.106531
5209,0.063852,0.052586,0.10106,0.233574,0.011266,0.0,0.069061
5210,0.048502,0.070675,0.083107,0.400321,0.110429,0.0,0.055229
5211,0.051452,0.069658,0.05319,0.240213,0.193566,0.0,0.0574
5212,0.05701,0.097066,0.065828,0.099179,0.008183,0.0,0.064868
5213,0.05339,0.091653,0.084099,0.110281,0.023928,0.0,0.061141
5214,0.051579,0.148776,0.096364,0.137305,0.041072,0.0,0.06381
5215,0.044617,0.116549,0.101214,0.143658,0.006952,0.0,0.054578
5216,0.037703,0.088749,0.104577,0.155747,0.027642,0.0,0.045715
5217,0.046667,0.043857,0.127993,0.166974,0.069619,0.0,0.05161
5218,0.028191,0.020328,0.15066,0.173912,0.011884,0.0,0.031839
5219,0.029828,0.023433,0.148279,0.109234,0.01102,0.0,0.033549
5220,0.14392,0.067436,0.105415,0.050529,0.010262,1.0,0.149363
5221,0.078557,0.01363,0.024018,0.021151,0.00155,0.0,0.079336
5222,0.053525,0.08879,0.038291,0.05211,0.047375,0.0,0.06034
5223,0.380331,0.184229,0.046917,0.021813,0.072778,1.0,0.391826
5224,0.028086,0.145253,0.026627,0.03058,0.004585,0.0,0.039098
5225,0.14315,0.252813,0.045129,0.032961,0.005205,0.0,0.161547
5226,0.071747,0.114144,0.04252,0.037345,0.008982,0.0,0.080339
5227,0.022932,0.160693,0.044995,0.030168,0.001985,0.0,0.035382
5228,0.059201,0.100118,0.040232,0.023895,0.018629,0.0,0.066791
5229,0.03425,0.123061,0.027505,0.057175,0.031595,0.0,0.043624
5230,0.045176,0.153512,0.039281,0.056657,0.002757,0.0,0.05689
5231,0.054416,0.138087,0.055191,0.060063,0.009419,0.0,0.065134
5232,0.059252,0.142476,0.034752,0.060525,0.015042,0.0,0.069984
5233,0.065527,0.142055,0.04781,0.041527,0.001725,0.0,0.076323
5234,0.05217,0.166234,0.048619,0.086713,0.060189,0.0,0.064961
5235,0.046703,0.203224,0.057936,0.163868,0.135956,0.0,0.062555
5236,0.054117,0.143025,0.03438,0.047844,0.006901,0.0,0.064902
5237,0.043615,0.139962,0.054728,0.048755,0.004906,0.0,0.054529
5238,0.062824,0.15903,0.025752,0.031531,0.010808,0.0,0.074588
5239,0.059677,0.122117,0.030356,0.030017,0.001474,0.0,0.068777
5240,0.052178,0.086318,0.052631,0.06522,0.048132,0.0,0.059037
5241,0.489558,0.139101,0.026575,0.035369,0.066025,1.0,0.496609
5242,0.136837,0.07133,0.028046,0.017012,0.00398,0.0,0.141515
5243,0.094095,0.087424,0.045605,0.024479,0.003862,0.0,0.100548
5244,0.036682,0.092157,0.035981,0.049819,0.010321,0.0,0.043838
5245,0.083738,0.134542,0.035848,0.049358,0.003191,0.0,0.093688
5246,0.052102,0.106423,0.022814,0.065324,0.034264,0.0,0.060052
5247,0.058624,0.083605,0.015684,0.035085,0.069605,0.0,0.064679
5248,0.057511,0.073995,0.035584,0.073839,0.004036,0.0,0.063193
5249,0.070233,0.101589,0.046388,0.109009,0.040331,0.0,0.078082
5250,0.056031,0.199269,0.039819,0.077711,0.064539,0.0,0.071117
5251,0.069161,0.181154,0.052821,0.069291,0.004274,0.0,0.082956
5252,0.061395,0.102019,0.027592,0.079414,0.092321,0.0,0.06904
5253,0.09082,0.118785,0.016391,0.038861,0.046959,0.0,0.099263
5254,0.051803,0.096018,0.018174,0.036549,0.001949,0.0,0.058866
5255,0.071009,0.102752,0.049125,0.048891,0.006588,0.0,0.078868
5256,0.169698,0.114474,0.030341,0.054311,0.009197,1.0,0.177434
5257,0.059203,0.126889,0.043791,0.071168,0.001631,0.0,0.068916
5258,0.067441,0.145234,0.051098,0.19825,0.07368,0.0,0.078783
5259,0.04895,0.138365,0.087143,0.207907,0.112885,0.0,0.06043
5260,0.051654,0.105313,0.076753,0.171318,0.017388,0.0,0.060442
5261,0.057848,0.104969,0.052007,0.116944,0.024828,0.0,0.066132
5262,0.067718,0.162989,0.02875,0.10339,0.048473,0.0,0.079908
5263,0.061364,0.142376,0.058875,0.095324,0.008351,0.0,0.07246
5264,0.058394,0.108113,0.086969,0.088956,0.04283,0.0,0.067335
5265,0.063207,0.102918,0.110814,0.080862,0.051741,0.0,0.072035
5266,0.046868,0.056315,0.064533,0.06651,0.007428,0.0,0.051696
5267,0.066217,0.071761,0.064402,0.069074,0.014134,0.0,0.07205
5268,0.086564,0.044245,0.072603,0.069541,0.020119,0.0,0.090307
5269,0.050047,0.028844,0.094478,0.065733,0.012519,0.0,0.053211
5270,0.06499,0.052272,0.083957,0.143607,0.101867,0.0,0.069783
5271,0.469323,0.068608,0.08436,0.088786,0.083227,1.0,0.472161
5272,0.154081,0.03205,0.072291,0.128465,0.010272,0.0,0.1565
5273,0.091161,0.032613,0.075407,0.084427,0.016232,0.0,0.094067
5274,0.035576,0.069304,0.090096,0.083723,0.025367,0.0,0.041835
5275,0.07893,0.066308,0.078928,0.106518,0.012025,0.0,0.084523
5276,0.055087,0.060638,0.056431,0.106921,0.031934,0.0,0.060136
5277,0.029346,0.078564,0.04017,0.108415,0.051904,0.0,0.035708
5278,0.044371,0.131926,0.041177,0.115754,0.01559,0.0,0.054615
5279,0.058162,0.074281,0.08736,0.13204,0.031946,0.0,0.064667
5280,0.12679,0.247014,0.114623,0.153385,0.024685,0.0,0.146036
5281,0.076488,0.186961,0.156669,0.071814,0.017189,0.0,0.092075
5282,0.080897,0.286923,0.068983,0.139586,0.06867,0.0,0.102822
5283,0.049167,0.189905,0.047685,0.229504,0.159599,0.0,0.063987
5284,0.053934,0.081027,0.039282,0.101874,0.021188,0.0,0.060267
5285,0.051792,0.085995,0.03856,0.072637,0.019553,0.0,0.05845
5286,0.05324,0.091668,0.04047,0.094276,0.020072,0.0,0.060374
5287,0.054072,0.072126,0.060039,0.118146,0.011368,0.0,0.060052
5288,0.047318,0.087392,0.092741,0.124189,0.043365,0.0,0.054941
5289,0.320811,0.115511,0.063947,0.095588,0.053812,1.0,0.328004
5290,0.22351,0.063887,0.030997,0.084096,0.00982,0.0,0.227132
5291,0.015327,0.087294,0.026744,0.127522,0.010876,0.0,0.022294
5292,0.027085,0.080323,0.036418,0.107083,0.022303,0.0,0.033541
5293,0.087636,0.104888,0.055727,0.123603,0.01358,0.0,0.095749
5294,0.026112,0.068967,0.038071,0.094695,0.028906,0.0,0.03173
5295,0.028124,0.090164,0.047781,0.052604,0.058188,0.0,0.035365
5296,0.043762,0.120634,0.045459,0.084333,0.007839,0.0,0.053173
5297,0.027644,0.0911,0.067716,0.089781,0.021739,0.0,0.035291
5298,0.035257,0.07841,0.05816,0.079505,0.02895,0.0,0.041755
5299,0.039981,0.07324,0.036658,0.049026,0.003088,0.0,0.045712
5300,0.035991,0.054008,0.033074,0.043176,0.03851,0.0,0.040263
5301,0.069871,0.04945,0.060111,0.08199,0.043607,0.0,0.073982
5302,0.050724,0.0376,0.048694,0.02011,0.001666,0.0,0.053832
5303,0.039563,0.036877,0.048978,0.039094,0.004563,0.0,0.04274
5304,0.04941,0.110186,0.079903,0.054719,0.005657,0.0,0.058416
5305,0.04201,0.215978,0.028228,0.028052,0.00181,0.0,0.058198
5306,0.053081,0.105308,0.037134,0.085246,0.032383,0.0,0.06117
5307,0.040465,0.038204,0.124835,0.299956,0.13596,0.0,0.045228
5308,0.030915,0.098779,0.054736,0.064453,0.008041,0.0,0.038888
5309,0.033175,0.092335,0.06453,0.058501,0.021045,0.0,0.040774
5310,0.032131,0.037645,0.061688,0.050477,0.048725,0.0,0.035617
5311,0.038615,0.047717,0.042821,0.030368,0.006555,0.0,0.042508
5312,0.048512,0.04128,0.029827,0.034263,0.021058,0.0,0.051681
5313,0.04687,0.077627,0.01859,0.021563,0.051052,0.0,0.052585
5314,0.064296,0.081373,0.021475,0.021794,0.002101,0.0,0.070193
5315,0.061536,0.052195,0.036368,0.03061,0.006789,0.0,0.065499
5316,0.086455,0.120682,0.025781,0.024104,0.009836,0.0,0.095171
5317,0.051857,0.064992,0.02413,0.020238,0.001449,0.0,0.056662
5318,0.068166,0.109863,0.033279,0.037873,0.034833,0.0,0.076344
5319,0.293483,0.250867,0.072553,0.035796,0.086068,1.0,0.310973
5320,0.232873,0.173458,0.020538,0.021116,0.004305,0.0,0.244326
5321,0.129276,0.178652,0.041794,0.020184,0.003896,0.0,0.142191
5322,0.082336,0.133171,0.056938,0.024298,0.013229,0.0,0.092437
5323,0.064065,0.07692,0.033292,0.033299,0.001783,0.0,0.069813
5324,0.039006,0.064961,0.021147,0.02883,0.021793,0.0,0.043883
5325,0.032785,0.114336,0.062275,0.035397,0.049627,0.0,0.041956
5326,0.056928,0.154197,0.058957,0.014949,0.001856,0.0,0.068798
5327,0.07331,0.098721,0.044632,0.025226,0.003324,0.0,0.080749
5328,0.099281,0.174532,0.055827,0.037657,0.015299,0.0,0.11234
5329,0.052272,0.098716,0.022297,0.00982,0.001935,0.0,0.059541
5330,0.069692,0.117915,0.034357,0.054466,0.088327,0.0,0.078505
5331,0.060767,0.093621,0.068283,0.230703,0.167461,0.0,0.068613
5332,0.063421,0.137059,0.043174,0.02852,0.004714,0.0,0.073776
5333,0.069291,0.101761,0.032456,0.022302,0.003592,0.0,0.076817
5334,0.060489,0.106149,0.039689,0.012232,0.020006,0.0,0.06849
5335,0.067358,0.078898,0.031898,0.010501,0.00118,0.0,0.073169
5336,0.050233,0.117933,0.052741,0.040761,0.046234,0.0,0.059418
5337,0.446101,0.242271,0.055218,0.038081,0.105831,1.0,0.461559
5338,0.103108,0.132786,0.027192,0.011323,0.002414,0.0,0.112596
5339,0.028658,0.118289,0.0357,0.008272,0.004115,0.0,0.037744
5340,0.047823,0.126355,0.025857,0.008335,0.012343,0.0,0.057229
5341,0.018175,0.073971,0.010874,0.007728,0.000595,0.0,0.023703
5342,0.027275,0.064584,0.013287,0.008203,0.018888,0.0,0.03207
5343,0.039707,0.119269,0.032044,0.016969,0.062573,0.0,0.04875
5344,0.047978,0.112908,0.024953,0.012155,0.002678,0.0,0.056376
5345,0.047567,0.106274,0.014059,0.01952,0.008452,0.0,0.055341
5346,0.094435,0.177262,0.057405,0.037389,0.056103,0.0,0.107757
5347,0.084836,0.174456,0.021593,0.007165,0.001337,0.0,0.097481
5348,0.070336,0.151989,0.016074,0.012276,0.021737,0.0,0.081354
5349,0.181977,0.203816,0.048285,0.013585,0.073713,1.0,0.196444
5350,0.063535,0.049725,0.030707,0.003524,0.001603,0.0,0.067176
5351,0.065637,0.045839,0.025199,0.010658,0.002009,0.0,0.06891
5352,0.074591,0.058262,0.052999,0.021426,0.007615,0.0,0.079116
5353,0.110296,0.063922,0.021741,0.005898,0.000687,0.0,0.114519
5354,0.071341,0.060858,0.025875,0.065168,0.0489,0.0,0.075796
5355,0.068669,0.113787,0.08605,0.168215,0.158349,0.0,0.078088
5356,0.06444,0.085615,0.018567,0.025676,0.006047,0.0,0.070619
5357,0.070338,0.093261,0.020667,0.013217,0.008026,0.0,0.077048
5358,0.070334,0.099142,0.026613,0.026341,0.038994,0.0,0.077587
5359,0.069545,0.101517,0.019596,0.004728,0.001238,0.0,0.076846
5360,0.074271,0.068485,0.019639,0.01342,0.020815,0.0,0.079094
5361,0.076487,0.099771,0.084852,0.063236,0.037685,0.0,0.084596
5362,0.062906,0.04066,0.020072,0.007175,0.000915,0.0,0.065739
5363,0.060517,0.040441,0.016147,0.007931,0.002087,0.0,0.0633
5364,0.062664,0.016118,0.013859,0.005936,0.012094,0.0,0.063586
5365,0.088907,0.0145,0.004555,0.001966,0.000418,0.0,0.089374
5366,0.083822,0.03117,0.017293,0.020529,0.033752,0.0,0.085777
5367,0.438992,0.183967,0.039289,0.022662,0.098989,1.0,0.449921
5368,0.067968,0.030732,0.019117,0.002689,0.003071,0.0,0.070002
5369,0.131774,0.046574,0.00644,0.002243,0.000795,0.0,0.134328
5370,0.069418,0.036833,0.010662,0.00371,0.011153,0.0,0.071783
5371,0.130699,0.066597,0.007273,0.002246,0.000307,0.0,0.134763
5372,0.071411,0.034309,0.004731,0.002412,0.007546,0.0,0.073489
5373,0.062339,0.040462,0.010428,0.006973,0.028336,0.0,0.065031
5374,0.069977,0.025666,0.006366,0.002292,0.001007,0.0,0.071445
5375,0.079992,0.02549,0.007575,0.007006,0.002058,0.0,0.081395
5376,0.087794,0.07834,0.046301,0.015462,0.016144,0.0,0.093613
5377,0.084649,0.075143,0.019749,0.003553,0.000383,0.0,0.089871
5378,0.070115,0.036599,0.017128,0.026223,0.02963,0.0,0.072585
5379,0.064721,0.078225,0.030811,0.194185,0.177432,0.0,0.07082
5380,0.06551,0.043816,0.010006,0.023178,0.005177,0.0,0.068449
5381,0.070936,0.030575,0.006977,0.013158,0.000815,0.0,0.072789
5382,0.071555,0.039703,0.023901,0.012795,0.018255,0.0,0.074313
5383,0.072848,0.039099,0.004595,0.003232,0.000397,0.0,0.075271
5384,0.060043,0.034657,0.009806,0.016634,0.020582,0.0,0.062329
5385,0.443873,0.117531,0.062816,0.040596,0.097247,1.0,0.45017
5386,0.083612,0.111114,0.020485,0.003253,0.002868,0.0,0.09153
5387,0.163272,0.092164,0.006982,0.002919,0.003001,0.0,0.168989
5388,0.072432,0.065071,0.003871,0.002257,0.012831,0.0,0.076781
5389,0.127246,0.058641,0.003207,0.00197,0.000509,0.0,0.130689
5390,0.098824,0.050788,0.002537,0.002726,0.023442,0.0,0.101892
5391,0.079566,0.084712,0.018931,0.015556,0.062549,0.0,0.085553
5392,0.074179,0.03799,0.005339,0.002648,0.002371,0.0,0.076519
5393,0.062984,0.019431,0.004382,0.008325,0.008116,0.0,0.064025
5394,0.08298,0.086549,0.038177,0.033702,0.044856,0.0,0.08937
5395,0.092372,0.116173,0.012455,0.003647,0.000987,0.0,0.10049
5396,0.10444,0.089055,0.006829,0.008601,0.033908,0.0,0.110383
5397,0.109759,0.209539,0.041145,0.022614,0.108496,0.0,0.125124
5398,0.090393,0.05552,0.010779,0.002162,0.002469,0.0,0.093988
5399,0.083998,0.067562,0.006538,0.005233,0.003589,0.0,0.088485
5400,0.263572,0.133122,0.031981,0.013314,0.010881,1.0,0.271931
5401,0.073545,0.075916,0.005266,0.001746,0.000248,0.0,0.078709
5402,0.093482,0.080717,0.011679,0.064603,0.029459,0.0,0.099052
5403,0.042917,0.137801,0.077956,0.257572,0.151143,0.0,0.054365
5404,0.057979,0.122423,0.009975,0.019391,0.006298,0.0,0.066819
5405,0.097348,0.099728,0.006427,0.008346,0.004158,0.0,0.104131
5406,0.084499,0.139702,0.012205,0.019659,0.0512,0.0,0.094457
5407,0.104543,0.090654,0.003493,0.002762,0.001317,0.0,0.110547
5408,0.096876,0.048247,0.002869,0.0054,0.008316,0.0,0.099778
